docId,filename,top topics, and contribution to doc ...
1,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460388-brock.txt,13,0.561,20,0.085,18,0.065,9,0.065
2,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460406-carrico.txt,12,0.412,4,0.288,8,0.082
3,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460420-clark.txt,12,0.386,8,0.218,4,0.182,2,0.063
4,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460426-connally_1.txt,17,0.312,14,0.189,3,0.130,10,0.097
5,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460427-connally_2.txt,15,0.314,7,0.210,6,0.086,9,0.068,1,0.062,14,0.052
6,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460428-connally_3.txt,6,0.211,10,0.144,3,0.142,12,0.122,16,0.118,17,0.105
7,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460429-connally_4.txt,7,0.366,17,0.213,2,0.061,18,0.056,3,0.052
8,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460436-couch.txt,11,0.697,8,0.086
9,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460440-craig.txt,11,0.415,1,0.160,8,0.092,20,0.074,9,0.057
10,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460447-croy.txt,20,0.373,8,0.126,13,0.090,2,0.072,18,0.064,14,0.063,7,0.063
11,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460448-crull.txt,20,0.320,18,0.244,13,0.173,2,0.070
12,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460456-davis_barbara.txt,9,0.473,7,0.173
13,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460458-davis_mrs.txt,1,0.368,8,0.230,2,0.085,19,0.079,11,0.078
14,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460571-hill.txt,1,0.326,20,0.104,15,0.086,8,0.084,17,0.067,11,0.066,14,0.053
15,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460589-hunt.txt,12,0.391,4,0.204,20,0.135,8,0.116,15,0.065
16,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460609-johnson.txt,16,0.392,18,0.136,3,0.130,17,0.110,14,0.060
17,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460610-johnson_mrs.txt,10,0.258,16,0.237,3,0.227,17,0.129
18,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7461007-ray_frank.txt,5,0.462,19,0.243,18,0.156
19,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7461009-ray_thomas.txt,5,0.255,8,0.134,20,0.121,18,0.100,15,0.098,19,0.092,11,0.064,2,0.054
20,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7461017-reeves.txt,20,0.430,8,0.144,15,0.119,11,0.076,2,0.062
21,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7461032-riggs.txt,2,0.429,8,0.333,18,0.141
