docId,filename,top topics, and contribution to doc ...
1,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460388-brock.txt,10,0.312,7,0.209,6,0.151,8,0.144
2,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460406-carrico.txt,9,0.493,3,0.123,5,0.109,1,0.073,8,0.059,7,0.051,6,0.050
3,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460420-clark.txt,9,0.402,5,0.202,1,0.124,3,0.103,7,0.050
4,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460426-connally_1.txt,4,0.327,8,0.226,6,0.193,10,0.097
5,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460427-connally_2.txt,9,0.462,8,0.243,6,0.127
6,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460428-connally_3.txt,4,0.345,8,0.216,9,0.193,10,0.139
7,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460429-connally_4.txt,6,0.307,1,0.250,4,0.115,8,0.107,5,0.080,10,0.070
8,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460436-couch.txt,5,0.434,3,0.246,6,0.080,8,0.066,1,0.061
9,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460440-craig.txt,5,0.278,6,0.256,3,0.186,8,0.099,7,0.080
10,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460447-croy.txt,7,0.313,3,0.122,1,0.120,6,0.106,5,0.102,8,0.098,10,0.097
11,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460448-crull.txt,1,0.628,10,0.139,8,0.099
12,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460456-davis_barbara.txt,6,0.435,3,0.181,8,0.159,10,0.074,5,0.051
13,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460458-davis_mrs.txt,5,0.422,6,0.133,1,0.117,3,0.098,8,0.088,2,0.087
14,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460571-hill.txt,6,0.312,8,0.146,3,0.130,7,0.129,5,0.095,10,0.051
15,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460589-hunt.txt,9,0.466,7,0.190,5,0.114,3,0.096,1,0.056
16,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460609-johnson.txt,10,0.448,8,0.156,4,0.118,1,0.094,6,0.064,2,0.061
17,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7460610-johnson_mrs.txt,4,0.411,10,0.232,8,0.221
18,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7461007-ray_frank.txt,2,0.684,8,0.114,6,0.064,1,0.058
19,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7461009-ray_thomas.txt,2,0.416,7,0.145,5,0.126,3,0.102,1,0.083
20,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7461017-reeves.txt,7,0.401,5,0.171,3,0.149,1,0.114,10,0.051
21,/Users/justinlittman/Data/HIST3001Spring17-Topic-Modeling/./data-cleaned/7461032-riggs.txt,5,0.510,1,0.172,6,0.111,2,0.090
